,v(A),r(AXII)(Å),r(AVI)(Å),EN(A),EN(B),l(A-O)(Å),l(B-O)(Å),tG,τ,μ,Lowest distortion
11,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.8730158730158732,0.6651297240627638,0.35473798834272596,0.8230142126764179,0.4849575838701202,0.12500000087500007,orthorhombic
12,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.8412698412698416,0.6651297240627638,0.058835153017328334,0.7861653548206076,0.4722665894645931,0.17499999982500003,cubic
13,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.39682539682539697,0.6651297240627638,0.28199842458847524,0.7322207553352968,0.4575551826177623,0.25000000175000014,cubic
14,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.9761904761904765,0.6651297240627638,0.8310479729168625,0.5631283504541731,0.44311383578908137,0.5000000000000002,orthorhombic
15,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.8730158730158732,0.6651297240627638,0.39973597906839675,0.8417122712108234,0.49220922532298683,0.10000000139999998,orthorhombic
16,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.023809523809523725,0.6651297240627638,0.8013315690308991,0.45370677885590416,0.46339253423500404,0.6749999998250003,orthorhombic
17,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.6349206349206349,0.6651297240627638,0.32631404332457237,0.8230142126764179,0.4849575838701202,0.12500000087500007,cubic
18,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.9365079365079365,0.6651297240627638,0.3444271143130173,0.8796693294232552,0.5086077645334076,0.050000002450000025,orthorhombic
19,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.8730158730158732,0.6651297240627638,0.3677577916857291,0.8417122712108234,0.49220922532298683,0.10000000139999998,cubic
20,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.6825396825396826,0.6651297240627638,0.41290584167112154,0.7145833634359224,0.45375902799675183,0.275000001225,cubic
21,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.31746031746031744,0.6651297240627638,0.28435861088835823,0.7322207553352968,0.4575551826177623,0.25000000175000014,cubic
22,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.0793650793650793,0.6651297240627638,0.6884288181575071,0.595694295711688,0.4419022140251735,0.45000000105000004,orthorhombic
23,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.7936507936507939,0.6651297240627638,0.49800053713936654,0.28116498923063116,0.5612850854781992,0.9750000005250001,tetragonal
24,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.15873015873015883,0.6651297240627638,0.6737850770789846,0.3226413800668744,0.5285291203182116,0.8999999986000002,orthorhombic
25,0.5,0.7244897959183677,0.6952380952380954,0.06493506493506496,0.3492063492063493,0.6651297240627638,0.2453694462622944,0.8605963795053859,0.500086565068099,0.07500000192500011,tetragonal
